ID,repository,directory,solution,language,name,description,runtime,testing,tests,is_aws,is_azure,is_gcp,provider_set
312333473/archive/qcon-workshop/4.Kubernetes+Cloud/step2/Pulumi.yaml,312333473,312333473/archive/qcon-workshop/4.Kubernetes+Cloud/step2,Pulumi,typescript,qcon-k8s-step2,A minimal Kubernetes TypeScript Pulumi program,nodejs,,,0,0,0,
312333473/archive/pulumi-eksplatform-workshop/infra/Pulumi.yaml,312333473,312333473/archive/pulumi-eksplatform-workshop/infra,Pulumi,typescript,eks-platform-infra,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
312333473/fundamentals/yaml/lab-3/Pulumi.yaml,312333473,312333473/fundamentals/yaml/lab-3,Pulumi,yaml,fundamentals,a yaml test,yaml,,,0,0,0,
312333473/fundamentals/yaml/lab-2/Pulumi.yaml,312333473,312333473/fundamentals/yaml/lab-2,Pulumi,yaml,fundamentals,a yaml test,yaml,,,0,0,0,
312333473/building-reusable-abstractions/1-functions/typescript/Pulumi.yaml,312333473,312333473/building-reusable-abstractions/1-functions/typescript,Pulumi,typescript,1-functions-typescript,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
312333473/building-reusable-abstractions/1-functions/python/Pulumi.yaml,312333473,312333473/building-reusable-abstractions/1-functions/python,Pulumi,python,1-functions-python,A minimal Python Pulumi program,python,,,0,0,0,
312333473/building-reusable-abstractions/1-functions/go/Pulumi.yaml,312333473,312333473/building-reusable-abstractions/1-functions/go,Pulumi,go,1-functions-go,A minimal Go Pulumi program,go,,,0,0,0,
312333473/building-reusable-abstractions/2-component-resources/typescript/Pulumi.yaml,312333473,312333473/building-reusable-abstractions/2-component-resources/typescript,Pulumi,typescript,2-cs-typescript,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
312333473/building-reusable-abstractions/2-component-resources/python/Pulumi.yaml,312333473,312333473/building-reusable-abstractions/2-component-resources/python,Pulumi,python,2-cs-python,A minimal Python Pulumi program,python,,,0,0,0,
312333473/building-reusable-abstractions/2-component-resources/go/Pulumi.yaml,312333473,312333473/building-reusable-abstractions/2-component-resources/go,Pulumi,go,2-cs-go,A minimal Go Pulumi program,go,,,0,0,0,
378258301/frontend/Pulumi.yaml,378258301,378258301/frontend/infra,Pulumi,typescript,skc-frontend,A calculator for the Skull King card game,nodejs,,,0,0,0,
504284583/ops/cdktf.json,504284583,504284583/ops,CDKTF,typescript,,,typescript,,,0,0,0,
505870800/Pulumi.yaml,505870800,505870800,Pulumi,typescript,pulumi-platform-engineering,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
284680074/pulumi/Pulumi.yaml,284680074,284680074/pulumi,Pulumi,python,community-z,Serverless demo,python,,,0,0,0,
375484255/infra/Pulumi.yaml,375484255,375484255/infra,Pulumi,typescript,mlplatform-infra,Infrastructure for open ML platform,nodejs,,,0,0,0,
289341769/Pulumi.yaml,289341769,289341769/src/resources,Pulumi,typescript,twilio-pulumi-provider-example,Twilio resources,nodejs,,,0,0,0,
456758954/pulumi/python/Pulumi.yaml,456758954,456758954/pulumi/python,Pulumi,python,rumbleVpn,rumbling way through regions,python,,,0,0,0,
456758954/pulumi/javascript/Pulumi.yaml,456758954,456758954/pulumi/javascript,Pulumi,typescript,tproj,Rumbling way through VPNS,nodejs,,,0,0,0,
276879364/Pulumi.yaml,276879364,276879364,Pulumi,typescript,ever,Ever Platform Pulumi,nodejs,,,0,0,0,
500498834/webapp/.ci/Pulumi.yaml,500498834,500498834/webapp/.ci,Pulumi,typescript,market-static,Website for the market,nodejs,,,0,0,0,
204349972/UnoCash.Pulumi/Pulumi.yaml,204349972,204349972/UnoCash.Pulumi,Pulumi,csharp,UnoCash.Pulumi,Infrastructure deployment,dotnet,,,0,0,0,
388842876/pulumi/Pulumi.yaml,388842876,388842876/pulumi,Pulumi,typescript,platform,A platform consisting of several components,nodejs,,,0,0,0,
386918929/pulumi/Pulumi.yaml,386918929,386918929/pulumi,Pulumi,typescript,pulum,A minimal Kubernetes TypeScript Pulumi program,nodejs,,,0,0,0,
435170636/stack/cdktf.json,435170636,435170636/stack,CDKTF,typescript,,,typescript,"['cdktf', 'cdktf_snapshot']","['435170636/stack/__tests__/digitalocean-stack-test.ts', '435170636/stack/__tests__/hetzner-stack-test.ts', '435170636/stack/__tests__/wireguard-cloud-init-test.ts']",0,0,0,
503901841/pulumi/Pulumi.yaml,503901841,503901841/pulumi,Pulumi,typescript,chubbyts-petstore,An api skeleton using mongodb for chubbyts-framework.,nodejs,,,0,0,0,
455990684/infra/Pulumi.yaml,455990684,455990684/infra,Pulumi,typescript,pulumi-fullstack-mern-digitalocean,"A full-stack web application using React, Express, and MongoDB deployed on DigitalOcean.",nodejs,,,0,0,0,
315745619/.ci/Pulumi.yaml,315745619,315745619/.ci,Pulumi,typescript,atlas-server,Atlas server,nodejs,,,0,0,0,
397441736/learn-cdktf-docker/cdktf.json,397441736,397441736/learn-cdktf-docker,CDKTF,typescript,,,typescript,,,0,0,0,
478774085/xp/project/devbox/Pulumi.yaml,478774085,478774085/xp/project/devbox,Pulumi,python,devbox,EC2 Dev box,python,,,0,0,0,
478774085/xp/project/s3_backend/Pulumi.yaml,478774085,478774085/xp/project/s3_backend,Pulumi,python,s3_backend,Simple locally-backed pulumi project that manages an S3 backend used by all other projects,python,,,0,0,0,
327742556/pulumi_eks_py/Pulumi.yaml,327742556,327742556/pulumi_eks_py,Pulumi,python,pulumi_eks_py,Pulumi EKS Python,python,,,0,0,0,
401545590/kubernetes/python/jenkins/Pulumi.yaml,401545590,401545590/kubernetes/python/jenkins,Pulumi,python,jenkins,Jenkins deployment on Kubernetes,python,,,0,0,0,
179354905/pulumi/Pulumi.yaml,179354905,179354905/pulumi,Pulumi,typescript,absorbtv,AbsorbTV deployment,nodejs,,,0,0,0,
222750879/Pulumi.yaml,222750879,222750879,Pulumi,typescript,guid.best,website for the best guid,nodejs,,,0,0,0,
438549431/cdktf.json,438549431,438549431,CDKTF,typescript,,,typescript,,,0,0,0,
432852650/Pulumi.yaml,432852650,432852650/src/index.ts,Pulumi,typescript,infrastructure,,nodejs,,,0,0,0,
440720933/Pulumi.yaml,440720933,440720933,Pulumi,typescript,rotter,genealogy api,nodejs,,,0,0,0,
235905263/infra/Pulumi.yaml,235905263,235905263/infra,Pulumi,typescript,infra,Common infrastructure for labs-project,nodejs,,,0,0,0,
235905263/identity/Pulumi.yaml,235905263,235905263/identity,Pulumi,typescript,identity,Common identity for labs-project,nodejs,,,0,0,0,
235905263/app/Pulumi.yaml,235905263,235905263/app,Pulumi,typescript,app,App services for labs-project,nodejs,,,0,0,0,
286576713/cdktf.json,286576713,286576713,CDKTF,typescript,,,typescript,,,0,0,0,
311389395/Pulumi.yaml,311389395,311389395,Pulumi,csharp,blob-refresh-failure-repro,Repro to demonstrate the failure to refresh blobs,dotnet,,,0,0,0,
496631982/Pulumi.yaml,496631982,496631982,Pulumi,python,pulumi-python-oci-devops-oke,A minimal Python Pulumi program,python,,,0,0,0,
430836942/Pulumi.yaml,430836942,430836942,Pulumi,go,Kinoshita-AKS-Pulumi-lab,Just an AKS lab using Pulumi as IaC,go,,,0,0,0,
307647255/cdktf.json,307647255,307647255,CDKTF,python,,,python,,,0,0,0,
460581382/example/Pulumi.yaml,460581382,460581382/example,Pulumi,go,example,A minimal Kubernetes Go Pulumi program,go,,,0,0,0,
434538124/Source/Ummati.Infrastructure/Pulumi.yaml,434538124,434538124/Source/Ummati.Infrastructure,Pulumi,csharp,ummati,Infrastructure as code (IaC),dotnet,,,0,0,0,
503204689/examples/global/cdktf.json,503204689,503204689/examples/global,CDKTF,typescript,,,typescript,,,0,0,0,
503204689/examples/functional/cdktf.json,503204689,503204689/examples/functional,CDKTF,typescript,,,typescript,,,0,0,0,
503204689/examples/external/cdktf.json,503204689,503204689/examples/external,CDKTF,typescript,,,typescript,,,0,0,0,
270840071/packages/infrastructure/Pulumi.yaml,270840071,270840071/packages/infrastructure,Pulumi,typescript,infrastructure,Prisma demo,nodejs,,,0,0,0,
524275367/cdktf.json,524275367,524275367,CDKTF,typescript,,,typescript,,,0,0,0,
431867218/pulumi/Pulumi.yaml,431867218,431867218/pulumi,Pulumi,typescript,uniquey,a site for unique strings,nodejs,,,0,0,0,
425981630/apps/website/Pulumi.yaml,425981630,425981630/apps/website/pulumi,Pulumi,typescript,website,Represents cloud infrastructure that hosts your project's public website.,nodejs,,,0,0,0,
425981630/apps/admin/Pulumi.yaml,425981630,425981630/apps/admin/pulumi,Pulumi,typescript,admin,Represents cloud infrastructure that hosts your project's Admin area.,nodejs,,,0,0,0,
425981630/que-pelicula-ver-api/api/Pulumi.yaml,425981630,425981630/que-pelicula-ver-api/api/pulumi,Pulumi,typescript,quePeliculaVerAPI,"Represents cloud infrastructure needed for hosting the ""Que pelicula Ver API"" GraphQL API.",nodejs,,,0,0,0,
425981630/que-pelicula-ver-api/app/Pulumi.yaml,425981630,425981630/que-pelicula-ver-api/app/pulumi,Pulumi,typescript,quePeliculaVerAPI,"Represents cloud infrastructure needed for hosting the ""Que pelicula Ver API"" React application.",nodejs,,,0,0,0,
425981630/api/Pulumi.yaml,425981630,425981630/api/pulumi,Pulumi,typescript,api,Represents cloud infrastructure needed for supporting your project's (GraphQL) API.,nodejs,,,0,0,0,
380829559/infra/docker/Pulumi.yaml,380829559,380829559/infra/docker,Pulumi,typescript,infra,NHentai GraphQL API,nodejs,,,0,0,0,
380829559/infra/cloud run/Pulumi.yaml,380829559,380829559/infra/cloud run,Pulumi,typescript,infra,NHentai GraphQL API,nodejs,,,0,0,0,
428756509/examples/time_rotating/Pulumi.yaml,428756509,428756509/examples/time_rotating,Pulumi,typescript,time-rotating,A simple example of generating a time rotating resource,nodejs,,,0,0,0,
504472385/Pulumi.yaml,504472385,504472385,Pulumi,typescript,services,Sonaticket services devops,nodejs,,,0,0,0,
312815759/iac_intro_w_pulumi-main/Pulumi.yaml,312815759,312815759/iac_intro_w_pulumi-main,Pulumi,python,iac_intro_w_pulumi,"This project is used to introduce IaC with Pulumi,especially for tests",python,"['pulumi_crossguard', 'pulumi_unit', 'pulumi_unit_mocking']","['312815759/iac_intro_w_pulumi-main/policy_tests/PulumiPolicy.yaml', '312815759/iac_intro_w_pulumi-main/policy_tests/__main__.py', '312815759/iac_intro_w_pulumi-main/tests/test_resource.py']",0,0,0,
301689238/cdktf.json,301689238,301689238,CDKTF,python,,,python,,,0,0,0,
290586638/vpc-crosswalk-autotags-ts/Pulumi.yaml,290586638,290586638/vpc-crosswalk-autotags-ts,Pulumi,typescript,crosswalk-vpc,A well architected vpc built with crosswalk,nodejs,,,0,0,0,
290586638/Pulumi-Workshop/k8s-ts-nginx/Pulumi.yaml,290586638,290586638/Pulumi-Workshop/k8s-ts-nginx,Pulumi,typescript,k8s-ts-nginx,A minimal Kubernetes TypeScript Pulumi program,nodejs,,,0,0,0,
290586638/Pulumi-Workshop/eks-infrastructure/Pulumi.yaml,290586638,290586638/Pulumi-Workshop/eks-infrastructure,Pulumi,typescript,eks-infrastructure,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
290586638/Pulumi-Workshop/k8s-autoscaling-nodes/Pulumi.yaml,290586638,290586638/Pulumi-Workshop/k8s-autoscaling-nodes,Pulumi,typescript,k8s-autoscaling-nodes,A minimal Kubernetes TypeScript Pulumi program,nodejs,,,0,0,0,
290586638/newrelic-ts/Pulumi.yaml,290586638,290586638/newrelic-ts,Pulumi,typescript,newrelic-ts,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
290586638/kubernetes_examples/kubernetes-ts-exposed-deployment/Pulumi.yaml,290586638,290586638/kubernetes_examples/kubernetes-ts-exposed-deployment,Pulumi,typescript,kubernetes-ts-exposed-deployment,Exposing a Deployment witha public IP Address,nodejs,,,0,0,0,
290586638/kubernetes_examples/kubernetes-wordpress-helm-chart/Pulumi.yaml,290586638,290586638/kubernetes_examples/kubernetes-wordpress-helm-chart,Pulumi,typescript,kubernetes-wordpress-helm-chart,A wordpress with helm chart,nodejs,,,0,0,0,
290586638/kubernetes_examples/kubernetes-dotnet-ingress/Pulumi.yaml,290586638,290586638/kubernetes_examples/kubernetes-dotnet-ingress,Pulumi,csharp,shahtdotnet,A minimal Kubernetes C# Pulumi program,dotnet,,,0,0,0,
290586638/kubernetes_examples/kubernetes-ts-staged-rollout-with-prometheus/Pulumi.yaml,290586638,290586638/kubernetes_examples/kubernetes-ts-staged-rollout-with-prometheus,Pulumi,typescript,kubernetes-ts-staged-rollout-with-prometheus,A minimal Kubernetes TypeScript Pulumi program,nodejs,,,0,0,0,
290586638/kubernetes_examples/gke-hello-world/Pulumi.yaml,290586638,290586638/kubernetes_examples/gke-hello-world,Pulumi,typescript,gke-hello-world,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
290586638/kubernetes_examples/kubernetes-ts-helm-wordpress/Pulumi.yaml,290586638,290586638/kubernetes_examples/kubernetes-ts-helm-wordpress,Pulumi,typescript,wordpress,A minimal installation of the latest version of the Wordpress Helm chart,nodejs,,,0,0,0,
290586638/kafka-topics-ts/Pulumi.yaml,290586638,290586638/kafka-topics-ts,Pulumi,typescript,kafka-topics-ts,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
290586638/k8s-educative/autoscaling_deployments_and_statefulsets/go-demo-5-api-hpa/Pulumi.yaml,290586638,290586638/k8s-educative/autoscaling_deployments_and_statefulsets/go-demo-5-api-hpa,Pulumi,python,go-demo-5-api-hpa,A minimal Kubernetes Python Pulumi program,python,,,0,0,0,
290586638/k8s-educative/autoscaling_deployments_and_statefulsets/go-demo-5-no-sidecar-mem/Pulumi.yaml,290586638,290586638/k8s-educative/autoscaling_deployments_and_statefulsets/go-demo-5-no-sidecar-mem,Pulumi,python,scaling,A minimal Kubernetes Python Pulumi program,python,,,0,0,0,
290586638/vpc-crosswalk-autotag-subnet-location-ts/Pulumi.yaml,290586638,290586638/vpc-crosswalk-autotag-subnet-location-ts,Pulumi,typescript,crosswalk-vpc,A well architected vpc built with crosswalk,nodejs,,,0,0,0,
290586638/okta-saml-app-json/Pulumi.yaml,290586638,290586638/okta-saml-app-json,Pulumi,python,okta-saml-app-json,A minimal Python Pulumi program,python,,,0,0,0,
242522293/pulumi-kubernetes-python/Pulumi.yaml,242522293,242522293/pulumi-kubernetes-python,Pulumi,python,pulumi-kubernetes-python,A minimal Kubernetes Python Pulumi program,python,,,0,0,0,
309649694/cdktf.json,309649694,309649694,CDKTF,typescript,,,typescript,,,0,0,0,
246696956/examples/dind/python/Pulumi.yaml,246696956,246696956/examples/dind/python,Pulumi,python,pulumi-rke-python-dind,DinD Python RKE Cluster,python,,,0,0,0,
246696956/examples/dind/nodejs/Pulumi.yaml,246696956,246696956/examples/dind/nodejs,Pulumi,typescript,nodejs-singlenode,Create a single node cluster with NodeJS,nodejs,,,0,0,0,
246696956/examples/dotnet-full/Pulumi.yaml,246696956,246696956/examples/dotnet-full,Pulumi,csharp,dotnet-full,A minimal C# Pulumi program,dotnet,,,0,0,0,
246696956/templates/typescript/Pulumi.yaml,246696956,246696956/templates/typescript,Pulumi,typescript,${PROJECT},${DESCRIPTION},nodejs,,,0,0,0,
455304965/library_card_catalog/cdktf/cdktf.json,455304965,455304965/library_card_catalog/cdktf,CDKTF,typescript,,,typescript,,,0,0,0,
141207035/Pulumi.yaml,141207035,141207035,Pulumi,typescript,video-thumbnailer,A video thumbnail extractor using serverless functions and containers.,nodejs,,,0,0,0,
290514706/Pulumi.yaml,290514706,290514706,Pulumi,typescript,pulumi,Infrastructure as Code with Pulumi,nodejs,,,0,0,0,
304397616/Pulumi.yaml,304397616,304397616,Pulumi,typescript,kindbuilddeploy,A minimal Kubernetes TypeScript Pulumi program,nodejs,,,0,0,0,
511509619/lqd/web-app/Pulumi.yaml,511509619,511509619/lqd/web-app,Pulumi,typescript,web-app,A Lambda quick deployment project,nodejs,,,0,0,0,
511509619/web-app/Pulumi.yaml,511509619,511509619/web-app,Pulumi,typescript,web-app,A Lambda quick deployment project,nodejs,,,0,0,0,
348749106/Pulumi.yaml,348749106,348749106,Pulumi,typescript,test1,none,nodejs,,,0,0,0,
238473788/examples/realm/csharp/Pulumi.yaml,238473788,238473788/examples/realm/csharp,Pulumi,csharp,realm-csharp,A minimal C# Pulumi program to create KeyCloak Realm,dotnet,,,0,0,0,
238473788/examples/realm/ts/Pulumi.yaml,238473788,238473788/examples/realm/ts,Pulumi,typescript,realm-typescript,A minimal TypeScript Pulumi program to create KeyCloak Realm,nodejs,,,0,0,0,
238473788/examples/realm/python/Pulumi.yaml,238473788,238473788/examples/realm/python,Pulumi,python,realm-python,A minimal Python Pulumi program to create KeyCloak Realm,python,,,0,0,0,
238473788/examples/realm/go/Pulumi.yaml,238473788,238473788/examples/realm/go,Pulumi,go,go,A minimal Go Pulumi program,go,,,0,0,0,
494456828/.ci/Pulumi.yaml,494456828,494456828/.ci,Pulumi,typescript,builder-static,Website for the builder,nodejs,,,0,0,0,
500494741/cdktf-go/cdktf.json,500494741,500494741/cdktf-go,CDKTF,go,,,go,,,0,0,0,
525440584/Pulumi.yaml,525440584,525440584,Pulumi,typescript,example,example,nodejs,,,0,0,0,
340571747/src/Pulumi.yaml,340571747,340571747/src,Pulumi,typescript,client-portal-sync,Services that sync Stella and client portal databases,nodejs,,,0,0,0,
431162524/Pulumi.yaml,431162524,431162524,Pulumi,python,Testing,Demo project,python,,,0,0,0,
213519437/deploy/Pulumi.yaml,213519437,213519437/deploy,Pulumi,python,morguebot,Parse Dungeon Crawl Morgue Files,python,,,0,0,0,
359016043/pulumi/python/Pulumi.yaml,359016043,359016043/pulumi/python,Pulumi,python,digitalocean-algochallenger,algochallenger,python,,,0,0,0,
8720430/ops/Pulumi.yaml,8720430,8720430/ops,Pulumi,python,gatekeeper,A Twilio app to open the door,python,,,0,0,0,
461626272/FunctionAppPackage/Pulumi.yaml,461626272,461626272/FunctionAppPackage,Pulumi,csharp,OutlookToICalendar,,dotnet,,,0,0,0,
523487251/examples/simple/Pulumi.yaml,523487251,523487251/examples/simple,Pulumi,typescript,simple,A simple xyz example,nodejs,,,0,0,0,
446817672/examples/typescript/hello-world/cdktf.json,446817672,446817672/examples/typescript/hello-world,CDKTF,typescript,,,typescript,,,0,0,0,
415580274/Pulumi.yaml,415580274,415580274,Pulumi,python,consul-course,Consul Cluster IaC,python,,,0,0,0,
354337023/MkRepo/Pulumi.yaml,354337023,354337023/MkRepo,Pulumi,csharp,MkRepo,Deploy the repository,dotnet,,,0,0,0,
